fecha_hora,temperatura,precipitaciones,humedad_relativa,velocidad_viento,rafaga_viento,angulo_viento,direccion_viento,nubosidad,visibilidad,clima
15/02/2025 04:00,13.4,0,0.63,5.8,9.8,198,SSW,0.13,10,Despejado
15/02/2025 05:00,13,0,0.66,6.5,11.2,199,SSW,0.08,10,Despejado
15/02/2025 06:00,12.7,0,0.68,5,8.8,200,SSW,0.06,10,Despejado
15/02/2025 07:00,13.4,0,0.69,5.8,10.1,208,SSW,0.04,10,Despejado
15/02/2025 08:00,14.2,0,0.65,5,8.2,208,SSW,0.09,10,Soleado
15/02/2025 09:00,15.1,0,0.62,4.7,5.4,194,SSW,0.11,10,Soleado
15/02/2025 10:00,17,0,0.6,3.6,4.1,200,SSW,0.13,10,Soleado
15/02/2025 11:00,18.7,0,0.5,2.9,3.3,216,SW,0.13,10,Soleado
15/02/2025 12:00,20.2,0,0.44,3.2,3.7,210,SSW,0.14,10,Soleado
15/02/2025 13:00,21.5,0,0.39,0.7,0.8,172,S,0.14,10,Soleado
15/02/2025 14:00,22.3,0,0.36,0.4,0.4,144,SE,0.2,10,Soleado
15/02/2025 15:00,23,0,0.35,0.7,0.8,72,ENE,0.24,10,Soleado
15/02/2025 16:00,22.8,0,0.34,1.1,1.3,116,ESE,0.27,10,Parcialmente nublado
15/02/2025 17:00,22.4,0,0.36,4,4.6,190,S,0.3,10,Parcialmente nublado
15/02/2025 18:00,22,0,0.37,9.4,10.8,206,SSW,0.31,10,Parcialmente nublado
15/02/2025 19:00,21,0,0.38,14.4,19.7,202,SSW,0.33,10,Parcialmente nublado
15/02/2025 20:00,20.2,0,0.42,13,19.6,206,SSW,0.54,10,Parcialmente nublado
15/02/2025 21:00,19.3,0,0.44,10.8,12.4,198,SSW,0.64,10,Parcialmente nublado
15/02/2025 22:00,18.1,0,0.46,7.2,8.3,180,S,0.74,10,Nublado
15/02/2025 23:00,17.7,0,0.54,7.2,8.3,180,S,0.15,10,Despejado
16/02/2025 00:00,17.6,0,0.53,1.4,1.7,209,SSW,0.4,10,Parcialmente nublado
16/02/2025 01:00,16.7,0,0.53,2.2,2.7,273,W,0.33,10,Parcialmente nublado
16/02/2025 02:00,16,0,0.56,4,5.3,308,NW,0.28,10,Parcialmente nublado
16/02/2025 03:00,15.3,0,0.58,2.9,4.1,346,NNW,0.26,10,Parcialmente nublado
16/02/2025 04:00,14.6,0,0.6,3.2,4.6,354,N,0.24,10,Despejado
16/02/2025 05:00,14,0,0.63,2.5,3.6,357,N,0.12,10,Despejado
16/02/2025 06:00,13.4,0,0.64,1.4,2.1,312,NW,0.06,10,Despejado
16/02/2025 07:00,13.7,0,0.66,1.1,1.6,352,N,0,10,Despejado
16/02/2025 08:00,14.1,0,0.58,1.8,2.5,354,N,0.14,10,Soleado
16/02/2025 09:00,14.6,0,0.54,4.3,5,19,NNE,0.21,10,Soleado
16/02/2025 10:00,16,0,0.5,7.2,8.3,8,N,0.28,10,Parcialmente nublado
16/02/2025 11:00,17.2,0,0.47,9.4,10.8,12,NNE,0.32,10,Parcialmente nublado
16/02/2025 12:00,18.4,0,0.46,10.1,11.6,8,N,0.34,10,Parcialmente nublado
16/02/2025 13:00,19.1,0,0.45,10.4,12,3,N,0.35,10,Parcialmente nublado
16/02/2025 14:00,19.5,0,0.46,10.1,11.6,355,N,0.53,10,Parcialmente nublado
16/02/2025 15:00,19.8,0,0.47,10.8,12.4,353,N,0.61,10,Parcialmente nublado
16/02/2025 16:00,19.1,0,0.48,11.9,13.7,2,N,0.7,10,Nublado
16/02/2025 17:00,18.4,0,0.53,13.7,15.7,9,N,0.81,10,Nublado
16/02/2025 18:00,17.7,0,0.56,15.5,17.8,14,NNE,0.86,10,Nublado
16/02/2025 19:00,16.6,0,0.58,15.1,17.4,20,NNE,0.91,10,Cielo cubierto
16/02/2025 20:00,15.7,0,0.65,13.3,15.3,24,NNE,0.81,10,Cielo cubierto
16/02/2025 21:00,14.9,0,0.68,13,14.9,16,NNE,0.75,10,Cielo cubierto
16/02/2025 22:00,16.4,0,0.71,13,14.9,3,N,0.7,9,Nublado
16/02/2025 23:00,14.8,0,0.52,11.2,12.9,358,N,0.47,9,Parcialmente nublado
17/02/2025 00:00,13.6,0,0.78,10.4,13,13,NNE,0.81,10,Cielo cubierto
17/02/2025 01:00,13.1,0,0.78,9.4,11.6,12,NNE,0.76,10,Nublado
17/02/2025 02:00,12.8,0,0.79,7.9,9.1,8,N,0.68,10,Nublado
17/02/2025 03:00,12.6,0,0.79,7.2,8.4,4,N,0.64,10,Nublado
17/02/2025 04:00,12.5,0,0.79,5.4,6.8,6,N,0.61,10,Parcialmente nublado
17/02/2025 05:00,12.4,0,0.79,4,5.2,358,N,0.59,10,Parcialmente nublado
17/02/2025 06:00,12.4,0,0.79,2.5,3.6,30,NNE,0.59,10,Parcialmente nublado
17/02/2025 07:00,12.6,0,0.78,3.2,4.8,64,ENE,0.58,10,Parcialmente nublado
17/02/2025 08:00,12.9,0,0.76,2.9,3.4,81,E,0.69,10,Parcialmente nublado
17/02/2025 09:00,13.1,0,0.74,1.8,2.1,48,NE,0.74,10,Parcialmente nublado
17/02/2025 10:00,15.5,0,0.73,1.4,1.7,70,ENE,0.79,10,Nublado
17/02/2025 11:00,17.9,0,0.59,1.1,1.3,93,E,0.41,10,Nublado
17/02/2025 12:00,20.2,0,0.53,1.4,1.7,153,SSE,0.21,10,Nublado
17/02/2025 13:00,21.5,0,0.46,1.4,1.7,128,SE,0.02,10,Soleado
17/02/2025 14:00,22.2,0,0.41,1.8,2.1,63,ENE,0.12,10,Soleado
17/02/2025 15:00,22.6,0,0.38,2.2,2.5,49,NE,0.17,10,Soleado
17/02/2025 16:00,21.9,0,0.36,0.4,0.4,195,SSW,0.22,10,Soleado
17/02/2025 17:00,21.1,0,0.42,6.1,7.5,226,SW,0.61,10,Nublado
17/02/2025 18:00,20.3,0,0.45,12.2,15.4,240,WSW,0.81,10,Nublado
17/02/2025 19:00,19,0,0.48,13.3,15.3,242,WSW,1,10,Cielos tormentosos en las aproximaciones
17/02/2025 20:00,17.9,0,0.55,10.4,12.2,226,SW,0.59,10,Cielos tormentosos en las aproximaciones
17/02/2025 21:00,16.8,0,0.58,5.8,8.7,233,SW,0.38,10,Cielos tormentosos en las aproximaciones
17/02/2025 22:00,15.2,0,0.61,3.6,5.8,13,NNE,0.18,9,Despejado
17/02/2025 23:00,15,0,0.77,3.2,5.1,56,ENE,0.85,9,Cielo cubierto
18/02/2025 00:00,16.9,0,0.57,5.8,8.2,343,NNW,0.34,10,Parcialmente nublado
18/02/2025 01:00,16.3,0,0.6,5.4,7.8,337,NNW,0.35,10,Parcialmente nublado
18/02/2025 02:00,15.8,0,0.66,2.9,3.9,3,N,0.22,10,Parcialmente nublado
18/02/2025 03:00,15.4,0,0.68,0.7,0.9,222,SW,0.16,10,Parcialmente nublado
18/02/2025 04:00,14.8,0,0.71,0.7,1,223,SW,0.09,10,Despejado
18/02/2025 05:00,14.4,0,0.74,1.4,2.1,227,SW,0.13,10,Despejado
18/02/2025 06:00,14.1,0,0.76,1.1,1.6,160,SSE,0.15,10,Despejado
18/02/2025 07:00,14.6,0,0.78,1.1,1.6,93,E,0.16,10,Despejado
18/02/2025 08:00,15.3,0,0.68,1.1,1.4,113,ESE,0.21,10,Soleado
18/02/2025 09:00,16,0,0.63,1.4,1.7,137,SE,0.24,10,Soleado
18/02/2025 10:00,18.3,0,0.58,1.1,1.3,127,SE,0.26,10,Parcialmente nublado
18/02/2025 11:00,20.4,0,0.48,1.1,1.3,59,ENE,0.14,10,Parcialmente nublado
18/02/2025 12:00,22.4,0,0.42,3.6,4.1,7,N,0.08,10,Parcialmente nublado
18/02/2025 13:00,23.7,0,0.37,4.3,5,16,NNE,0.02,10,Soleado
18/02/2025 14:00,24.4,0,0.33,4.3,5,40,NE,0.05,10,Soleado
18/02/2025 15:00,25,0,0.31,3.2,3.7,62,ENE,0.06,10,Soleado
18/02/2025 16:00,24.7,0,0.29,4,4.6,113,ESE,0.08,10,Soleado
18/02/2025 17:00,24.2,0,0.3,2.9,3.3,175,S,0.14,10,Soleado
18/02/2025 18:00,23.7,0,0.31,2.9,3.3,149,SSE,0.17,10,Soleado
18/02/2025 19:00,22.2,0,0.32,1.1,1.3,188,S,0.2,10,Despejado
18/02/2025 20:00,20.9,0,0.42,3.2,4.3,283,WNW,0.48,10,Parcialmente nublado
18/02/2025 21:00,19.6,0,0.47,3.6,5.5,358,N,0.62,10,Nublado
18/02/2025 22:00,18.7,0,0.52,5.8,7.3,356,N,0.76,10,Nublado
18/02/2025 23:00,18,0,0.54,5.8,7.5,7,N,0.33,10,Parcialmente nublado
19/02/2025 00:00,15.4,0,0.72,6.1,9.4,350,N,0.56,10,Cielos tormentosos en las aproximaciones
19/02/2025 01:00,14.6,0,0.74,6.8,10.6,349,N,0.44,10,Parcialmente nublado
19/02/2025 02:00,14,0,0.77,9,10.4,0,N,0.67,10,Parcialmente nublado
19/02/2025 03:00,13.4,0,0.79,11.9,13.8,351,N,0.79,10,Parcialmente nublado
19/02/2025 04:00,13.1,0,0.8,13.7,17.2,345,NNW,0.9,10,Cielo cubierto
19/02/2025 05:00,12.9,0,0.8,8.3,10.7,357,N,0.88,10,Cielo cubierto
19/02/2025 06:00,12.9,0,0.8,6.5,8.5,28,NNE,0.87,10,Cielo cubierto
19/02/2025 07:00,13.5,0,0.79,4.3,5.5,54,NE,0.86,10,Nublado
19/02/2025 08:00,14.1,0,0.7,3.2,3.7,350,N,0.75,10,Nublado
19/02/2025 09:00,14.8,0,0.66,4,4.6,326,NNW,0.69,10,Nublado
19/02/2025 10:00,16.4,0,0.61,6.1,7.1,340,NNW,0.63,10,Nublado
19/02/2025 11:00,17.8,0,0.48,9.4,10.8,359,N,0.81,10,Nublado
19/02/2025 12:00,19.1,0,0.41,12.2,14.1,14,NNE,0.9,10,Nublado
19/02/2025 13:00,20.6,0,0.34,13.3,15.3,26,NNE,0.99,10,Cielo cubierto
19/02/2025 14:00,21.7,0,0.32,13.7,15.7,32,NNE,0.58,10,Cielo cubierto
19/02/2025 15:00,22.7,0,0.31,13.3,15.3,47,NE,0.37,10,Cielo cubierto
19/02/2025 16:00,22.5,0,0.29,13.3,15.3,60,ENE,0.17,10,Soleado
19/02/2025 17:00,22.1,0,0.33,11.5,13.2,60,ENE,0.33,10,Parcialmente nublado
19/02/2025 18:00,21.5,0,0.36,10.8,12.4,72,ENE,0.41,10,Parcialmente nublado
19/02/2025 19:00,20.1,0,0.38,6.1,7.1,105,ESE,0.49,10,Parcialmente nublado
19/02/2025 20:00,18.8,0,0.53,5.8,6.6,163,SSE,0.75,10,Parcialmente nublado
19/02/2025 21:00,17.5,0,0.61,6.5,7.5,167,SSE,0.87,10,Parcialmente nublado
19/02/2025 22:00,16.7,0,0.68,1.8,2.1,111,ESE,1,10,Cielo cubierto
19/02/2025 23:00,15.5,0,0.7,3.2,3.7,7,N,0.67,10,Cielos tormentosos en las aproximaciones
20/02/2025 00:00,15.8,0,0.67,3.6,5,237,WSW,0.49,10,Parcialmente nublado
20/02/2025 01:00,15.2,0,0.71,1.8,2.7,241,WSW,0.5,10,Parcialmente nublado
20/02/2025 02:00,14.7,0,0.74,4,5.9,214,SW,0.66,10,Parcialmente nublado
20/02/2025 03:00,14.4,0,0.75,3.6,5.3,225,SW,0.73,10,Parcialmente nublado
20/02/2025 04:00,14.1,0,0.77,1.8,2.7,202,SSW,0.81,10,Nublado
20/02/2025 05:00,13.9,0,0.79,0.4,0.6,177,S,0.65,10,Nublado
20/02/2025 06:00,13.7,0,0.8,1.8,3.1,332,NNW,0.56,10,Nublado
20/02/2025 07:00,13.9,0,0.82,1.4,2.5,348,NNW,0.48,10,Parcialmente nublado
20/02/2025 08:00,14.2,0,0.77,1.8,2.4,359,N,0.36,10,Parcialmente nublado
20/02/2025 09:00,14.6,0,0.75,2.5,2.9,36,NE,0.29,10,Parcialmente nublado
20/02/2025 10:00,16.2,0,0.73,1.4,1.7,19,NNE,0.23,10,Soleado
20/02/2025 11:00,17.8,0,0.59,2.5,2.9,30,NNE,0.24,10,Soleado
20/02/2025 12:00,19.3,0,0.53,2.5,2.9,38,NE,0.24,10,Soleado
20/02/2025 13:00,19.9,0,0.46,2.5,2.9,84,E,0.25,10,Soleado
20/02/2025 14:00,20.2,0,0.45,2.9,3.3,93,E,0.5,10,Nublado
20/02/2025 15:00,20.2,0,0.45,2.5,2.9,127,SE,0.63,10,Nublado
20/02/2025 16:00,18.6,0,0.45,3.6,4.1,185,S,0.76,10,Nublado
20/02/2025 17:00,17,1.5,0.66,5.8,6.6,217,SW,0.88,10,Lluvias fuertes o moderadas
20/02/2025 18:00,15.3,2.3,0.76,8.3,9.5,227,SW,0.94,10,Lluvias fuertes o moderadas
20/02/2025 19:00,14.3,3.1,0.87,10.1,11.6,214,SW,1,10,Lluvia moderada
20/02/2025 20:00,13.6,3.8,0.87,6.8,7.9,206,SSW,0.86,10,Lluvia moderada
20/02/2025 21:00,13.2,4.1,0.87,3.6,4.1,203,SSW,0.8,10,Lluvia moderada
20/02/2025 22:00,14.7,4.5,0.88,4,4.6,222,SW,0.73,10,Periodos de lluvia moderada
20/02/2025 23:00,13.6,0,0.63,3.6,4.1,231,SW,0.48,10,Parcialmente nublado
21/02/2025 00:00,14.7,0.3,0.72,1.4,1.8,125,SE,0.75,10,Lluvia moderada a intervalos
21/02/2025 01:00,14.1,0,0.72,1.4,1.7,154,SSE,0.2,9,Despejado
21/02/2025 02:00,13.6,0,0.76,1.4,1.7,113,ESE,0.29,10,Despejado
21/02/2025 03:00,13.2,0,0.78,2.5,2.9,143,SE,0.33,10,Parcialmente nublado
21/02/2025 04:00,12.9,0,0.8,2.2,2.5,167,SSE,0.37,10,Parcialmente nublado
21/02/2025 05:00,12.8,0,0.8,1.1,1.3,317,NW,0.67,10,Parcialmente nublado
21/02/2025 06:00,12.6,0,0.8,2.5,3,336,NNW,0.82,10,Parcialmente nublado
21/02/2025 07:00,13.1,0,0.81,1.4,1.7,1,N,0.97,10,Cielo cubierto
21/02/2025 08:00,13.5,0,0.74,1.8,2.1,34,NE,0.84,10,Cielo cubierto
21/02/2025 09:00,14,0,0.7,1.4,1.7,101,ESE,0.77,10,Cielo cubierto
21/02/2025 10:00,15.6,0,0.67,1.4,1.7,134,SE,0.7,10,Nublado
21/02/2025 11:00,17.1,0,0.55,2.2,2.5,148,SSE,0.75,10,Nublado
21/02/2025 12:00,18.6,0,0.49,2.2,2.5,161,SSE,0.78,10,Nublado
21/02/2025 13:00,19.8,0,0.43,1.8,2.1,156,SSE,0.81,10,Nublado
21/02/2025 14:00,20.7,0,0.41,1.4,1.7,115,ESE,0.74,10,Nublado
21/02/2025 15:00,21.5,0,0.39,0.7,0.8,56,ENE,0.71,10,Nublado
21/02/2025 16:00,21.5,0,0.38,3.2,3.8,250,WSW,0.68,10,Nublado
21/02/2025 17:00,21.3,0,0.41,6.5,7.5,258,WSW,0.62,10,Nublado
21/02/2025 18:00,21.1,0,0.43,6.5,7.9,282,WNW,0.59,10,Nublado
21/02/2025 19:00,20,0,0.45,2.5,2.9,290,WNW,0.56,10,Parcialmente nublado
21/02/2025 20:00,19,0,0.54,1.8,2.1,337,NNW,0.64,10,Parcialmente nublado
21/02/2025 21:00,18.1,0,0.59,0.7,0.9,13,NNE,0.68,10,Parcialmente nublado
21/02/2025 22:00,16.4,0,0.64,0.4,0.4,346,NNW,0.72,9,Nublado
21/02/2025 23:00,16.2,0.6,0.72,1.4,1.9,302,WNW,0.83,9,Lluvia moderada a intervalos
22/02/2025 00:00,16.4,0,0.62,2.2,3.2,281,WNW,0.79,9,Cielo cubierto
22/02/2025 01:00,15.5,0,0.64,2.2,3.4,305,NW,0.73,9,Nublado
22/02/2025 02:00,14.6,0,0.73,1.8,2.1,13,NNE,0.75,9,Nublado
22/02/2025 03:00,13.9,0,0.78,2.9,3.5,4,N,0.76,10,Nublado
22/02/2025 04:00,13.3,0,0.82,4,4.8,359,N,0.77,10,Nublado
22/02/2025 05:00,12.9,0,0.84,3.6,4.5,4,N,0.78,10,Nublado
22/02/2025 06:00,12.7,0,0.84,4.3,6,11,NNE,0.79,10,Nublado
22/02/2025 07:00,12.8,0,0.85,4.7,7,358,N,0.79,10,Nublado
22/02/2025 08:00,13.1,0,0.83,4,4.9,19,NNE,0.65,10,Nublado
22/02/2025 09:00,13.3,0,0.81,3.2,3.7,13,NNE,0.57,10,Nublado
22/02/2025 10:00,14.9,0,0.8,1.8,2.1,80,E,0.5,10,Parcialmente nublado
22/02/2025 11:00,16.4,0,0.67,1.4,1.7,27,NNE,0.47,10,Parcialmente nublado
22/02/2025 12:00,17.8,0,0.6,3.2,3.7,18,NNE,0.46,10,Parcialmente nublado
22/02/2025 13:00,19.2,0,0.54,6.1,7.1,3,N,0.45,10,Parcialmente nublado
22/02/2025 14:00,20.1,0,0.47,6.5,7.5,11,NNE,0.52,10,Parcialmente nublado
22/02/2025 15:00,20.9,0,0.44,4.7,5.4,2,N,0.55,10,Parcialmente nublado
22/02/2025 16:00,21,0,0.4,3.2,3.7,341,NNW,0.59,10,Parcialmente nublado
22/02/2025 17:00,20.9,0,0.42,2.9,3.3,283,WNW,0.7,10,Parcialmente nublado
22/02/2025 18:00,20.6,0,0.42,5.8,6.7,230,SW,0.76,10,Parcialmente nublado
22/02/2025 19:00,19.8,0,0.43,6.1,7.1,213,SSW,0.81,10,Nublado
22/02/2025 20:00,19,0,0.52,6.5,7.5,292,WNW,0.8,10,Nublado
22/02/2025 21:00,18.2,0,0.57,5.8,6.6,332,NNW,0.79,10,Nublado
22/02/2025 22:00,17.6,0,0.62,5,5.8,48,NE,0.79,9,Nublado
22/02/2025 23:00,16.8,0,0.59,8.3,9.5,0,N,0.86,10,Cielo cubierto
23/02/2025 00:00,16.8,0,0.61,4.3,7.1,218,SW,0.08,10,Despejado
23/02/2025 01:00,16,0,0.64,3.2,5.6,228,SW,0.03,10,Despejado
23/02/2025 02:00,15.4,0,0.69,3.2,5.1,229,SW,0.06,10,Despejado
23/02/2025 03:00,14.8,0,0.72,3.2,5.1,224,SW,0.08,10,Despejado
23/02/2025 04:00,14.2,0,0.75,3.6,6.6,205,SSW,0.1,10,Despejado
23/02/2025 05:00,13.8,0,0.79,4,7.3,213,SSW,0.09,10,Despejado
23/02/2025 06:00,13.4,0,0.81,4.3,8.1,222,SW,0.08,10,Despejado
23/02/2025 07:00,14.2,0,0.83,5,9.6,191,SSW,0.07,10,Despejado
23/02/2025 08:00,15,0,0.72,3.2,5.5,199,SSW,0.07,10,Soleado
23/02/2025 09:00,16,0,0.67,2.9,3.3,205,SSW,0.06,10,Soleado
23/02/2025 10:00,18.3,0,0.61,2.2,2.5,198,SSW,0.06,10,Soleado
23/02/2025 11:00,20.5,0,0.5,0.7,0.8,271,W,0.04,10,Soleado
23/02/2025 12:00,22.5,0,0.44,0.7,0.8,337,NNW,0.03,10,Soleado
23/02/2025 13:00,23.7,0,0.39,0.4,0.4,30,NNE,0.02,10,Soleado
23/02/2025 14:00,24.3,0,0.35,2.9,3.3,359,N,0.08,10,Soleado
23/02/2025 15:00,24.8,0,0.33,4.3,5,21,NNE,0.11,10,Soleado
23/02/2025 16:00,24.4,0,0.32,4.7,5.4,44,NE,0.14,10,Soleado
23/02/2025 17:00,23.8,0,0.33,3.6,4.1,68,ENE,0.36,10,Parcialmente nublado
23/02/2025 18:00,23.3,0,0.34,4,4.6,110,ESE,0.47,10,Parcialmente nublado
23/02/2025 19:00,22.3,0,0.35,4.3,5,180,S,0.59,10,Parcialmente nublado
23/02/2025 20:00,21.5,0,0.38,10.1,12.8,240,WSW,0.38,10,Parcialmente nublado
23/02/2025 21:00,20.8,0,0.4,9.4,11.8,204,SSW,0.27,10,Parcialmente nublado
23/02/2025 22:00,19.1,0,0.41,9.4,10.9,161,SSE,0.17,10,Despejado
23/02/2025 23:00,18.6,0,0.57,8.3,9.5,151,SSE,0.14,10,Despejado
24/02/2025 00:00,18,0,0.54,0.4,0.5,73,ENE,0,10,Despejado
24/02/2025 01:00,16.8,0,0.58,0.7,1,284,WNW,0,10,Despejado
24/02/2025 02:00,15.8,0,0.66,2.5,3.3,228,SW,0.02,10,Despejado
24/02/2025 03:00,15.1,0,0.7,2.2,2.9,264,W,0.03,10,Despejado
24/02/2025 04:00,14.1,0,0.73,4.3,6.4,313,NW,0.04,10,Despejado
24/02/2025 05:00,13.4,0,0.79,5,7.8,338,NNW,0.03,10,Despejado
24/02/2025 06:00,12.7,0,0.81,3.6,5.9,2,N,0.03,10,Despejado
24/02/2025 07:00,12.9,0,0.84,6.1,10,348,NNW,0.03,10,Soleado
24/02/2025 08:00,13.2,0,0.73,5.4,6.8,356,N,0.02,10,Soleado
24/02/2025 09:00,13.5,0,0.68,4.3,5,13,NNE,0.02,10,Soleado
24/02/2025 10:00,15.3,0,0.62,3.6,4.1,26,NNE,0.02,10,Soleado
24/02/2025 11:00,17.1,0,0.45,4.7,5.4,8,N,0.28,10,Soleado
24/02/2025 12:00,18.7,0,0.37,7.6,8.7,11,NNE,0.42,10,Parcialmente nublado
24/02/2025 13:00,20,0,0.29,8.6,9.9,11,NNE,0.55,10,Parcialmente nublado
24/02/2025 14:00,20.9,0,0.24,10.4,12,14,NNE,0.77,10,Parcialmente nublado
24/02/2025 15:00,21.6,0,0.21,12.6,14.5,22,NNE,0.87,10,Parcialmente nublado
24/02/2025 16:00,21.7,0,0.19,14.4,16.6,21,NNE,0.98,10,Cielo cubierto
24/02/2025 17:00,21.5,0,0.18,15.5,17.8,19,NNE,0.99,10,Cielo cubierto
24/02/2025 18:00,21.3,0,0.18,18.4,21.1,18,NNE,1,10,Cielo cubierto
24/02/2025 19:00,20.2,0,0.18,18.4,21.1,21,NNE,1,10,Cielo cubierto
24/02/2025 20:00,19.1,0,0.28,15.5,17.8,23,NNE,0.57,10,Cielo cubierto
24/02/2025 21:00,18,0,0.32,13,14.9,23,NNE,0.35,10,Cielo cubierto
24/02/2025 22:00,18.3,0,0.37,11.2,12.9,24,NNE,0.13,10,Despejado
24/02/2025 23:00,16.5,0,0.49,8.3,13.7,19,NNE,0,10,Despejado
25/02/2025 00:00,14.3,0,0.66,6.1,9.8,1,N,0,10,Despejado
25/02/2025 01:00,13.4,0,0.69,5.4,8.9,7,N,0,10,Despejado
25/02/2025 02:00,12.8,0,0.73,6.8,11.3,9,N,0.21,10,Despejado
25/02/2025 03:00,12.3,0,0.76,6.8,11.3,13,NNE,0.31,10,Parcialmente nublado
25/02/2025 04:00,11.5,0,0.78,5,8.4,17,NNE,0.42,10,Parcialmente nublado
25/02/2025 05:00,10.8,0,0.84,2.9,4.9,27,NNE,0.31,10,Parcialmente nublado
25/02/2025 06:00,10.2,0,0.87,2.2,3.7,60,ENE,0.26,10,Parcialmente nublado
25/02/2025 07:00,11,0,0.9,1.4,2.6,20,NNE,0.2,10,Soleado
25/02/2025 08:00,11.9,0,0.76,2.2,3.9,21,NNE,0.13,10,Soleado
25/02/2025 09:00,12.8,0,0.7,1.8,2.1,18,NNE,0.09,10,Soleado
25/02/2025 10:00,15.8,0,0.63,1.8,2.1,54,NE,0.05,10,Soleado
25/02/2025 11:00,18.6,0,0.46,1.4,1.7,85,E,0.03,10,Soleado
25/02/2025 12:00,21.3,0,0.37,1.8,2.1,45,NE,0.02,10,Soleado
25/02/2025 13:00,23.2,0,0.28,2.9,3.3,57,ENE,0.01,10,Soleado
25/02/2025 14:00,24.5,0,0.22,5.8,6.6,30,NNE,0.02,10,Soleado
25/02/2025 15:00,25.4,0,0.18,7.2,8.3,29,NNE,0.02,10,Soleado
25/02/2025 16:00,25.5,0,0.15,8.6,9.9,29,NNE,0.02,10,Soleado
25/02/2025 17:00,25.3,0,0.15,8.6,9.9,32,NNE,0.04,10,Soleado
25/02/2025 18:00,24.9,0,0.15,7.2,8.3,38,NE,0.04,10,Soleado
25/02/2025 19:00,23.3,0,0.15,5.4,6.6,40,NE,0.05,10,Despejado
25/02/2025 20:00,21.8,0,0.2,6.1,9.5,31,NNE,0.03,10,Despejado
25/02/2025 21:00,20.3,0,0.23,6.1,9.8,36,NE,0.01,10,Despejado
25/02/2025 22:00,17.6,0,0.25,4,6.5,37,NE,0,10,Despejado
25/02/2025 23:00,17,0,0.63,2.2,3.6,338,NNW,0,10,Despejado
26/02/2025 00:00,16.4,0,0.28,2.5,4.3,331,NNW,0,10,Despejado
26/02/2025 01:00,15.3,0,0.31,1.4,2.5,323,NW,0,10,Despejado
26/02/2025 02:00,14.4,0,0.37,0.4,0.6,253,WSW,0.01,10,Despejado
26/02/2025 03:00,13.8,0,0.39,2.2,4,213,SSW,0.01,10,Despejado
26/02/2025 04:00,12.9,0,0.42,4,7.3,193,SSW,0.01,10,Despejado
26/02/2025 05:00,12.2,0,0.5,5,9.4,193,SSW,0.01,10,Despejado
26/02/2025 06:00,11.5,0,0.54,5.4,10.1,187,S,0.01,10,Despejado
26/02/2025 07:00,12.4,0,0.59,5.4,10.2,184,S,0.01,10,Soleado
26/02/2025 08:00,13.5,0,0.53,5.8,10.9,183,S,0.19,10,Soleado
26/02/2025 09:00,14.6,0,0.51,6.1,7.1,191,SSW,0.29,10,Soleado
26/02/2025 10:00,17.7,0,0.48,5.8,6.6,195,SSW,0.38,10,Parcialmente nublado
26/02/2025 11:00,20.5,0,0.33,5,5.8,201,SSW,0.19,10,Parcialmente nublado
26/02/2025 12:00,23.1,0,0.25,4.3,5,202,SSW,0.1,10,Parcialmente nublado
26/02/2025 13:00,25,0,0.17,2.5,2.9,196,SSW,0,10,Soleado
26/02/2025 14:00,26.2,0,0.17,0.7,0.8,153,SSE,0.01,10,Soleado
26/02/2025 15:00,27,0,0.17,1.8,2.1,50,NE,0.01,10,Soleado
26/02/2025 16:00,26.5,0,0.16,2.9,3.3,51,NE,0.01,10,Soleado
26/02/2025 17:00,25.7,0,0.24,2.9,3.3,68,ENE,0.06,10,Soleado
26/02/2025 18:00,24.8,0,0.27,3.6,4.1,126,SE,0.09,10,Soleado
26/02/2025 19:00,23.2,0,0.31,8.3,9.5,162,SSE,0.11,10,Despejado
26/02/2025 20:00,21.9,0,0.4,12.2,16.9,181,S,0.21,10,Despejado
26/02/2025 21:00,20.6,0,0.45,11.2,15,184,S,0.25,10,Despejado
26/02/2025 22:00,18.8,0,0.5,9.7,13.1,181,S,0.3,10,Parcialmente nublado
26/02/2025 23:00,18.1,0,0.24,8.3,11.2,192,SSW,0,10,Despejado
27/02/2025 00:00,17.9,0,0.53,7.2,12,186,S,0.1,10,Parcialmente nublado
27/02/2025 01:00,17.1,0,0.56,6.5,11.2,176,S,0,10,Despejado
27/02/2025 02:00,16.4,0,0.59,6.5,10.8,180,S,0,10,Despejado
27/02/2025 03:00,15.9,0,0.6,5.8,9.8,188,S,0,10,Despejado
27/02/2025 04:00,15.2,0,0.62,5.4,9.6,196,SSW,0,10,Despejado
27/02/2025 05:00,14.7,0,0.63,4.7,8.4,200,SSW,0,10,Despejado
27/02/2025 06:00,14.3,0,0.64,4,7.2,196,SSW,0,10,Despejado
27/02/2025 07:00,15.1,0,0.65,2.9,5.3,185,S,0,10,Soleado
27/02/2025 08:00,16,0,0.56,2.9,5,192,SSW,0,10,Soleado
27/02/2025 09:00,16.9,0,0.52,3.2,3.7,184,S,0,10,Soleado
27/02/2025 10:00,19.4,0,0.47,1.8,2.1,166,SSE,0,10,Soleado
27/02/2025 11:00,21.7,0,0.37,1.8,2.1,36,NE,0,10,Soleado
27/02/2025 12:00,23.9,0,0.32,3.2,3.7,27,NNE,0,10,Soleado
27/02/2025 13:00,25.5,0,0.27,4,4.6,10,N,0,10,Soleado
